Num,Id,Request,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,EN_32,EN_33,EN_34,EN_35,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,CH_24,CH_25,CH_26,CH_27,CH_28,CH_29,CH_30,CH_31,CH_32,CH_33,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,EN_32,EN_33,EN_34,EN_35,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,CH_24,CH_25,CH_26,CH_27,CH_28,CH_29,CH_30,CH_31,CH_32,CH_33,AVERAGE_Z_SCORE,AVERAGE_Z_SCORE_ENGLISH,AVERAGE_Z_SCORE_CHINESE,Prediction_Z_Score_EN,Prediction_Z_Score_CH
448,5692,I don't see a connection between the <url> and the <url> articles that would warrant See Also links between the two. Could you explain that to me?,0,,,,,3,-1,,,,-10,0,3,,,,,,,5,,4,,,,,3,,,-1,,,,,,,,,0,1,,,,,-3,,0,,-1,,,,,2,,6,,9,,2,,,,,,7,1,,0.409291331,blank,blank,blank,blank,0.550882428,-0.404902986,blank,blank,blank,-1.944181509,-0.03969352,0.787519032,blank,blank,blank,blank,blank,blank,0.655177364,blank,0.947133676,blank,blank,blank,blank,0.064227729,blank,blank,-0.32578514,blank,blank,blank,blank,blank,blank,blank,blank,-0.554203634,0.185586471,blank,blank,blank,blank,-0.760820231,blank,0.101613031,blank,-0.265843604,blank,blank,blank,blank,-0.149473825,blank,0.660877499,blank,1.363763931,blank,0.367283393,blank,blank,blank,blank,blank,1.021916017,0.036837803,blank,0.128914536,0.06996684,0.18250335,3,3
449,397366,"Hi, I reverted vandalism on a couple of your subpages that you transclude in your main userpage. Do you want me to semi-protect them (your subpages) so that it is more difficult for vandals to subtly vandalize you?",-5,,,,,6,3,,,,7,2,7,,,,,,,8,,5,,,,,,,,3,,,,,,,,,6,8,,,,,4,,2,,5,,,,,3,,4,,5,,0,,,,,,,0,,-0.766833183,blank,blank,blank,blank,1.161375268,0.516827389,blank,blank,blank,1.176521858,0.413946708,1.811934034,blank,blank,blank,blank,blank,blank,1.318930348,blank,1.18070284,blank,blank,blank,blank,blank,blank,blank,0.830935133,blank,blank,blank,blank,blank,blank,blank,blank,0.764801016,1.535306258,blank,blank,blank,blank,0.731744299,blank,0.628902275,blank,1.151988953,blank,blank,blank,blank,0.124210644,blank,0.289280898,blank,0.769746974,blank,-0.077908598,blank,blank,blank,blank,blank,blank,-0.239445721,blank,0.70120881,0.849371155,0.5678627,4,4
450,83786,"OK, I will do that. But probably we should first set the gallery up on commons - do you know anything about editing/creating there?",-3,,,,,8,1,,,,6,2,4,,,,,,,8,,1,,,,,3,,,,,,,,,,,,3,3,,,,,,,0,,1,,,,,2,,1,,0,,0,,,,,,6,0,,-0.296383378,blank,blank,blank,blank,1.568370494,0.055962201,blank,blank,blank,0.992951071,0.413946708,1.043622783,blank,blank,blank,blank,blank,blank,1.318930348,blank,0.246426183,blank,blank,blank,blank,0.064227729,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.105298691,0.571220696,blank,blank,blank,blank,blank,blank,0.101613031,blank,0.206767248,blank,blank,blank,blank,-0.149473825,blank,-0.268114003,blank,0.027225777,blank,-0.077908598,blank,blank,blank,blank,blank,0.833977439,-0.239445721,blank,0.343116572,0.600894904,0.111116073,4,3
451,250689,"Third: it's August 31 2010. Please check my userpage for reasons why I really don't feel useful today. Ask another admin, okay?",-10,,,,,0,,,-5,,-7,,,-11,,5,,,-5,-8,,,,,,,-12,-11,,,,,,,,,,,-5,,-4,,-10,,,-11,,,-9,,,,,4,2,,,0,,,-3,,,-7,1,,,,-1.942957698,blank,blank,blank,blank,-0.059610412,blank,blank,-1.436346971,blank,-1.393469151,blank,blank,-2.391346774,blank,0.516449239,blank,blank,-1.411762675,-2.221085566,blank,blank,blank,blank,blank,blank,-2.594800234,-1.95398473,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-1.653374176,blank,-0.917385957,blank,-1.50285005,blank,blank,-2.77655741,blank,blank,-2.156287014,blank,blank,blank,blank,0.397895113,0.039574224,blank,blank,0.027225777,blank,blank,-0.981712826,blank,blank,-2.489594713,0.116049463,blank,blank,blank,-1.275520597,-1.488891497,-1.081547052,1,1
452,628136,"Okay, how about this... Give me five minutes. I'll list all the images you have uploaded, you tell me where they came from, okay?",-9,,,,,3,,,-5,,-8,,,6,,-1,,,-2,-5,,,0,,,,-10,-11,,,,,,,,,,,-3,,-3,,-8,,,-6,,,-2,,,,,0,2,,,-3,,,-5,,,4,1,,,,-1.707732795,blank,blank,blank,blank,0.550882428,blank,blank,-1.436346971,blank,-1.577039937,blank,blank,1.089209318,blank,-0.613559353,blank,blank,-0.752775552,-1.557332582,blank,blank,-0.525218466,blank,blank,blank,-2.240263172,-1.95398473,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-1.21370596,blank,-0.741956011,blank,-1.196469372,blank,blank,-1.65636879,blank,blank,-0.502149031,blank,blank,blank,blank,-0.696842764,0.039574224,blank,blank,-0.418286941,blank,blank,-1.609291801,blank,blank,1.05816835,0.116049463,blank,blank,blank,-0.79752002,-0.974923801,-0.620116239,1,1
453,618911,"Thanks. Aside from rewrites and creations (which I've no mind for), anything in particular you see that I should focus on, or is it going okay?",-4,,,,,8,,,3,,5,,,8,,5,,,4,8,,,9,,,,6,11,,,,,,,,,,,4,,3,,9,,,9,,,5,,,,,4,2,,,6,,,-2,,,4,3,,,,-0.531608281,blank,blank,blank,blank,1.568370494,blank,blank,-0.089366944,blank,0.809380285,blank,blank,1.498686506,blank,0.516449239,blank,blank,0.565198693,1.318930348,blank,blank,1.634785954,blank,blank,blank,0.596033321,1.465206993,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.325132799,blank,0.310623666,blank,1.407766391,blank,blank,1.704197068,blank,blank,1.151988953,blank,blank,blank,blank,0.397895113,0.039574224,blank,blank,0.918251213,blank,blank,-0.667923338,blank,blank,1.05816835,0.643960746,blank,blank,blank,0.756440991,0.850187874,0.662694108,4,4
454,355369,"Right, but not all of it. So can you retrieve it or not?",-5,,,,,-6,,,-2,,-9,,,-12,,-2,,,-4,-8,,,-6,,,,-5,-8,,,,,,,,,,,-1,,-3,,-9,,,-4,,,-2,,,,,-2,-11,,,0,,,-6,,,-3,1,,,,-0.766833183,blank,blank,blank,blank,-1.280596092,blank,blank,-0.931229461,blank,-1.760610723,blank,blank,-2.596085368,blank,-0.801894118,blank,blank,-1.192100301,-2.221085566,blank,blank,-1.965221412,blank,blank,blank,-1.353920518,-1.487731313,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-0.774037743,blank,-0.741956011,blank,-1.349659711,blank,blank,-1.208293342,blank,blank,-0.502149031,blank,blank,blank,blank,-1.244211702,-3.047215226,blank,blank,0.027225777,blank,blank,-1.923081289,blank,blank,-1.199499054,0.116049463,blank,blank,blank,-1.282006178,-1.487028005,-1.076984352,1,1
455,618681,"Also, how does the ""revert all edits"" function work? Mainly, what do I put in the box for the secondary confirmation?",3,,,,,0,,,2,,1,,,0,,0,,,4,1,,,0,,,,7,8,,,,,,,,,,,0,,0,,8,,,3,,,2,,,,,3,-5,,,0,,,-3,,,0,2,,,,1.11496604,blank,blank,blank,blank,-0.059610412,blank,blank,-0.257739447,blank,0.07509714,blank,blank,-0.139222244,blank,-0.425224587,blank,blank,0.565198693,-0.229826615,blank,blank,-0.525218466,blank,blank,blank,0.773301852,0.998953577,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-0.554203634,blank,-0.215666172,blank,1.254576052,blank,blank,0.359970725,blank,blank,0.443072674,blank,blank,blank,blank,0.124210644,-1.622543172,blank,blank,0.027225777,blank,blank,-0.981712826,blank,blank,-0.23192731,0.380005105,blank,blank,blank,0.039712881,0.171879594,-0.092453831,3,2
456,397562,Please explain this <url>. Is there a valid reason why this image was removed?,-3,,,,,0,,,-2,,-6,,,-6,,5,,,-2,1,,,-9,,,,-2,-4,,,,,,,,,,,-4,,4,,5,,,-9,,,-2,,,,,3,-6,,,5,,,-2,,,-2,1,,,,-0.296383378,blank,blank,blank,blank,-0.059610412,blank,blank,-0.931229461,blank,-1.209898364,blank,blank,-1.367653806,blank,0.516449239,blank,blank,-0.752775552,-0.229826615,blank,blank,-2.685222885,blank,blank,blank,-0.822114926,-0.866060091,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-1.433540068,blank,0.486053612,blank,0.795005035,blank,blank,-2.328481962,blank,blank,-0.502149031,blank,blank,blank,blank,0.124210644,-1.859988515,blank,blank,0.769746974,blank,blank,-0.667923338,blank,blank,-0.876975139,0.116049463,blank,blank,blank,-0.64010539,-0.791302386,-0.488908393,1,2
457,530306,Thank you! Could you protect the picture that's live too?,6,,,,,7,,,4,,8,,,6,,7,,,6,6,,,9,,,,12,11,,,,,,,,,,,7,,11,,11,,,12,,,5,,,,,3,6,,,12,,,1,,,6,5,,,,1.820640749,blank,blank,blank,blank,1.364872881,blank,blank,0.079005559,blank,1.360092644,blank,blank,1.089209318,blank,0.89311877,blank,blank,1.004523442,0.876428358,blank,blank,1.634785954,blank,blank,blank,1.659644506,1.465206993,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.984635124,blank,1.714063235,blank,1.714147069,blank,blank,2.37631024,blank,blank,1.151988953,blank,blank,blank,blank,0.124210644,0.989355593,blank,blank,1.809276649,blank,blank,0.273445125,blank,blank,1.703216179,1.171872029,blank,blank,blank,1.239093182,1.204320834,1.273865531,4,4
458,619977,"Yeah, and it will still have been the third to pass the full bit string tests, instead of just the byte tests. :) What's the significance of 2042?",4,,,,,5,,,3,,-7,,,11,,0,,,-7,8,,,6,,,,7,9,,,,,,,,,,,0,,3,,-3,,,12,,,1,,,,,0,5,,,6,,,-1,,,1,0,,,,1.350190943,blank,blank,blank,blank,0.957877655,blank,blank,-0.089366944,blank,-1.393469151,blank,blank,2.112902287,blank,-0.425224587,blank,blank,-1.851087424,1.318930348,blank,blank,0.91478448,blank,blank,blank,0.773301852,1.154371382,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-0.554203634,blank,0.310623666,blank,-0.430517677,blank,blank,2.37631024,blank,blank,0.206767248,blank,blank,blank,blank,-0.696842764,0.751910251,blank,blank,0.918251213,blank,blank,-0.35413385,blank,blank,0.090596605,-0.147906178,blank,blank,blank,0.331548453,0.438473713,0.224623193,3,3
459,505413,I notice that you are using a very old version of my monobook script. Have you considered updating it?,-5,,,,,4,,,0,,4,,,2,,1,,,1,9,,,-2,,,,2,0,,,,,,,,,,,2,,0,,11,,,10,,,-1,,,,,2,5,,,0,,,0,,,0,2,,,,-0.766833183,blank,blank,blank,blank,0.754380041,blank,blank,-0.594484454,blank,0.625809499,blank,blank,0.270254944,blank,-0.236889822,blank,blank,-0.093788429,1.540181342,blank,blank,-1.005219448,blank,blank,blank,-0.113040802,-0.244388868,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-0.114535418,blank,-0.215666172,blank,1.714147069,blank,blank,1.928234792,blank,blank,-0.265843604,blank,blank,blank,blank,-0.149473825,0.751910251,blank,blank,0.027225777,blank,blank,-0.040344363,blank,blank,-0.23192731,0.380005105,blank,blank,blank,0.178168778,0.012361893,0.343975664,3,3
460,618990,Reading the guideline again: ''The name of each article (a link to the articles is recommended as well) in which fair use is claimed for the item''. Where does that say I '''need''' a link to the article?,-5,,,,,-2,,,-3,,0,,,-9,,0,,,4,-3,,,-4,,,,2,-4,,,,,,,,,,,-1,,-2,,-11,,,3,,,-6,,,,,2,-2,,,0,,,-6,,,-11,2,,,,-0.766833183,blank,blank,blank,blank,-0.466605639,blank,blank,-1.099601964,blank,-0.108473646,blank,blank,-1.981869587,blank,-0.425224587,blank,blank,0.565198693,-1.114830593,blank,blank,-1.48522043,blank,blank,blank,-0.113040802,-0.866060091,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-0.774037743,blank,-0.566526065,blank,-1.656040389,blank,blank,0.359970725,blank,blank,-1.447370736,blank,blank,blank,blank,-0.149473825,-0.910207146,blank,blank,0.027225777,blank,blank,-1.923081289,blank,blank,-3.779690372,0.380005105,blank,blank,blank,-0.831899445,-0.714778348,-0.949020542,1,1
461,522828,"Hello. Since you have contributed to <url> in the past, could you spare a minute to discuss the fate of <url>?",2,,,,7,3,,,,12,,,1,,,10,8,,,,,,4,12,,,,12,,,10,,,,,,6,,7,,,12,,,,8,,,,,1,,,1,,,12,,,,4,,1,0,,,,,0.879741137,blank,blank,blank,1.242746413,0.550882428,blank,blank,blank,2.021073892,blank,blank,0.275311532,blank,blank,1.458123066,1.206890534,blank,blank,blank,blank,blank,0.434783498,2.203046784,blank,blank,blank,1.620624799,blank,blank,1.838050717,blank,blank,blank,blank,blank,1.498241685,blank,0.984635124,blank,blank,1.849113019,blank,blank,blank,1.480159344,blank,blank,blank,blank,0.416057598,blank,blank,-0.423158295,blank,blank,1.507242838,blank,blank,blank,1.214813588,blank,0.081381073,-0.23192731,blank,blank,blank,blank,1.052753975,1.248297709,0.837655867,4,4
462,298086,Latest version (now on Commons); all placenames included but still needs some tidying up and tweaking. Comments?,-1,,,,0,0,,,,6,,,0,,,-1,-1,,,,,,3,6,,,,5,,,0,,,,,,1,,0,,,-2,,,,0,,,,,-1,,,-3,,,0,,,,-1,,1,0,,,,,0.174066428,blank,blank,blank,-0.148567423,-0.059610412,blank,blank,blank,1.010536946,blank,blank,0.019207781,blank,blank,-0.613559353,-0.459321446,blank,blank,blank,blank,blank,0.194783007,0.88829813,blank,blank,blank,0.53270016,blank,blank,-0.300659224,blank,blank,blank,blank,blank,0.183994593,blank,-0.554203634,blank,blank,-0.631259195,blank,blank,blank,-0.312142447,blank,blank,blank,blank,-0.224031014,blank,blank,-1.517896171,blank,blank,-0.230364626,blank,blank,blank,-0.35413385,blank,0.081381073,-0.23192731,blank,blank,blank,blank,-0.121557523,0.112534054,-0.379058258,3,2
463,20833,"<name>, I am completely baffled by this, I don't know where you are coming from or what your complaint is, and you are one of the writers that I most often agree with. Can you explain?",0,,,,-8,-12,,,,3,,,6,,,-11,-8,,,,,,-2,0,,,,0,,,-6,,,,,,-6,,-6,,,5,,,,2,,,,,0,,,-7,,,-1,,,,-5,,-5,-4,,,,,0.409291331,blank,blank,blank,-1.738640378,-2.501581772,blank,blank,blank,0.505268473,blank,blank,1.555830283,blank,blank,-2.496907006,-1.755264097,blank,blank,blank,blank,blank,-1.005219448,-0.426450525,blank,blank,blank,-0.244388868,blank,blank,-1.583885188,blank,blank,blank,blank,blank,-1.655951336,blank,-1.873208285,blank,blank,0.608926912,blank,blank,blank,0.135933001,blank,blank,blank,blank,0.096013292,blank,blank,-2.612634047,blank,blank,-0.375165248,blank,blank,blank,-1.609291801,blank,-3.025896258,-1.522022969,blank,blank,blank,blank,-1.005487806,-0.843813381,-1.183329674,1,1
464,141299,"I did notice that some articles linked to the ones I worked on are now missing, which leaves a link hanging. If you're going to delete articles, shouldn't someone clean up these broken links?",0,,,,-5,-9,,,,-6,,,0,,,-7,-1,,,,,,0,5,,,,4,,,-1,,,,,,-3,,-3,,,-5,,,,-4,,,,,0,,,-6,,,-5,,,,-5,,1,-2,,,,,0.409291331,blank,blank,blank,-1.14236302,-1.891088932,blank,blank,blank,-1.010536946,blank,blank,0.019207781,blank,blank,-1.743567945,-0.459321446,blank,blank,blank,blank,blank,-0.525218466,0.669173354,blank,blank,blank,0.377282354,blank,blank,-0.514530218,blank,blank,blank,blank,blank,-0.867403081,blank,-1.21370596,blank,blank,-1.162767526,blank,blank,blank,-1.208293342,blank,blank,blank,blank,0.096013292,blank,blank,-2.338949578,blank,blank,-0.954367736,blank,blank,blank,-1.609291801,blank,0.081381073,-0.876975139,blank,blank,blank,blank,-0.755525331,-0.528333832,-1.00543598,1,1
465,109807,"Can you please explain what the two fields you added to the table at <url> are supposed to mean? What ""reaction""?",3,,,,1,9,,,,5,,,-3,,,-6,6,,,,,,2,1,,,,1,,,1,,,,,,4,,5,,,-6,,,,0,,,,,2,,,-2,,,-2,,,,-4,,-1,2,,,,,1.11496604,blank,blank,blank,0.050191697,1.771868108,blank,blank,blank,0.842114122,blank,blank,-0.74910347,blank,blank,-1.555233179,0.836621205,blank,blank,blank,blank,blank,-0.045217484,-0.207325749,blank,blank,blank,-0.088971063,blank,blank,-0.086788229,blank,blank,blank,blank,blank,0.972542848,blank,0.544966907,blank,blank,-1.33993697,blank,blank,blank,-0.312142447,blank,blank,blank,blank,0.736101903,blank,blank,-1.244211702,blank,blank,-0.51996587,blank,blank,blank,-1.295502314,blank,-0.954378037,0.41312052,blank,blank,blank,blank,-0.053156341,0.171192909,-0.299940516,3,2
466,45710,"Your <url> give your first edit as on April 9, 2011. Do you have any other account you have not disclosed yet?",1,,,,-1,0,,,,6,,,0,,,-10,5,,,,,,0,2,,,,0,,,0,,,,,,0,,1,,,-5,,,,0,,,,,2,,,-1,,,0,,,,-2,,-2,3,,,,,0.644516234,blank,blank,blank,-0.347326542,-0.059610412,blank,blank,blank,1.010536946,blank,blank,0.019207781,blank,blank,-2.308572241,0.651486541,blank,blank,blank,blank,blank,-0.525218466,0.011799026,blank,blank,blank,-0.244388868,blank,blank,-0.300659224,blank,blank,blank,blank,blank,-0.078854826,blank,-0.334369526,blank,blank,-1.162767526,blank,blank,blank,-0.312142447,blank,blank,blank,blank,0.736101903,blank,blank,-0.970527233,blank,blank,-0.230364626,blank,blank,blank,-0.667923338,blank,-1.472257593,0.735644435,blank,blank,blank,blank,-0.24789,-0.131657202,-0.375746078,2,2
467,476471,The primary meaning is not formatted well here. Care to take a shot at it?,0,,,,-2,-6,,,,3,,,3,,,6,-2,,,,,,-1,9,,,,2,,,3,,,,,,0,,5,,,-5,,,,2,,,,,-1,,,2,,,2,,,,-7,,-6,3,,,,,0.409291331,blank,blank,blank,-0.546085661,-1.280596092,blank,blank,blank,0.505268473,blank,blank,0.787519032,blank,blank,0.704784005,-0.64445611,blank,blank,blank,blank,blank,-0.765218957,1.545672457,blank,blank,blank,0.066446743,blank,blank,0.340953759,blank,blank,blank,blank,blank,-0.078854826,blank,0.544966907,blank,blank,-1.162767526,blank,blank,blank,0.135933001,blank,blank,blank,blank,-0.224031014,blank,blank,-0.149473825,blank,blank,0.059236618,blank,blank,blank,-2.236870777,blank,-3.543775814,0.735644435,blank,blank,blank,blank,-0.228400659,0.102143544,-0.591999282,3,1
468,626199,Just curious... Where did it come from? Where did you cut and paste it from?,-3,,,,0,-3,,,,-7,,,-3,,,3,6,,,,,,1,-3,,,,-1,,,-3,,,,,,0,,1,,,-2,,,,4,,,,,0,,,2,,,-12,,,,-5,,0,-2,,,,,-0.296383378,blank,blank,blank,-0.148567423,-0.670103252,blank,blank,blank,-1.17895977,blank,blank,-0.74910347,blank,blank,0.139779709,0.836621205,blank,blank,blank,blank,blank,-0.285217975,-1.083824853,blank,blank,blank,-0.399806674,blank,blank,-0.942272206,blank,blank,blank,blank,blank,-0.078854826,blank,-0.334369526,blank,blank,-0.631259195,blank,blank,blank,0.584008449,blank,blank,blank,blank,0.096013292,blank,blank,-0.149473825,blank,blank,-1.96797209,blank,blank,blank,-1.609291801,blank,-0.436498482,-0.876975139,blank,blank,blank,blank,-0.484881487,-0.434348917,-0.540467314,2,1
469,264041,I refer you to my last answer about independent sources. Do you have press coverage?,2,,,,0,-6,,,,-9,,,-3,,,1,5,,,,,,-1,4,,,,1,,,-2,,,,,,0,,3,,,3,,,,,,,,,1,,,1,,,-3,,,,0,,0,1,,,,,0.879741137,blank,blank,blank,-0.148567423,-1.280596092,blank,blank,blank,-1.515805419,blank,blank,-0.74910347,blank,blank,-0.236889822,0.651486541,blank,blank,blank,blank,blank,-0.765218957,0.450048578,blank,blank,blank,-0.088971063,blank,blank,-0.728401212,blank,blank,blank,blank,blank,-0.078854826,blank,0.105298691,blank,blank,0.254588024,blank,blank,blank,blank,blank,blank,blank,blank,0.416057598,blank,blank,-0.423158295,blank,blank,-0.664766492,blank,blank,blank,-0.040344363,blank,-0.436498482,0.090596605,blank,blank,blank,blank,-0.215467937,-0.321116109,-0.086342393,2,2
470,234547,"Hey <name>, I added a rationale to why the project was looking to create its own criteria. Could you take a look at it and see if it changes your mind?",4,,,,3,-2,,,,4,,,6,,,10,9,,,,,,3,7,,,,7,,,6,,,,,,6,,5,,,10,,,,9,,,,,4,,,2,,,12,,,,4,,2,2,,,,,1.350190943,blank,blank,blank,0.447709936,-0.466605639,blank,blank,blank,0.673691297,blank,blank,1.555830283,blank,blank,1.458123066,1.392025198,blank,blank,blank,blank,blank,0.194783007,1.107422905,blank,blank,blank,0.843535771,blank,blank,0.982566741,blank,blank,blank,blank,blank,1.498241685,blank,0.544966907,blank,blank,1.494774131,blank,blank,blank,1.704197068,blank,blank,blank,blank,1.376190515,blank,blank,-0.149473825,blank,blank,1.507242838,blank,blank,blank,1.214813588,blank,0.599260628,0.41312052,blank,blank,blank,blank,0.94012417,0.867206683,1.020333406,4,4
471,291911,I see you've given her a code name in <url>. Where did you run across this tidbit?,0,,0,,,,0,,,,3,-2,,,,,,,,-1,,,3,-2,,,4,,,,,,,0,5,,,,,0,,,,1,,,0,1,,,,-2,,,2,,,1,0,,,,,,,0,,,0.409291331,blank,-0.037150798,blank,blank,blank,-0.174470393,blank,blank,blank,0.442238712,-0.493333748,blank,blank,blank,blank,blank,blank,blank,-0.672328604,blank,blank,0.194783007,-0.864700077,blank,blank,0.241496259,blank,blank,blank,blank,blank,blank,-1.060179722,0.32946626,blank,blank,blank,blank,-0.007230642,blank,blank,blank,-0.049772769,blank,blank,0.101613031,0.15348949,blank,blank,blank,-0.982166868,blank,blank,0.039574224,blank,blank,0.175730017,0.125811028,blank,blank,blank,blank,blank,blank,-0.293654028,blank,blank,-0.121074714,-0.153171616,-0.081845169,2,2
472,394690,You deleted Ricardo Marinello. What was written in the article?,-1,,0,,,,0,,,,-3,-3,,,,,,,,-1,,,6,-3,,,-3,,,,,,,0,4,,,,,0,,,,-1,,,-3,-3,,,,0,,,4,,,-1,-1,,,,,,4,-1,,,0.174066428,blank,-0.037150798,blank,blank,blank,-0.174470393,blank,blank,blank,-0.659186005,-0.720153862,blank,blank,blank,blank,blank,blank,blank,-0.672328604,blank,blank,0.91478448,-1.083824853,blank,blank,-0.999383456,blank,blank,blank,blank,blank,blank,-1.060179722,0.080812479,blank,blank,blank,blank,-0.007230642,blank,blank,blank,-0.481136763,blank,blank,-0.689320834,-0.869773774,blank,blank,blank,-0.212095835,blank,blank,0.514464908,blank,blank,-0.121278462,-0.11156827,blank,blank,blank,blank,blank,0.907916387,-0.481592606,blank,blank,-0.275649057,-0.385183119,-0.155161589,2,2
473,530683,Commons <url> has been at Deletion Requests since July. Can it be closed now?,-1,,0,,,,0,,,,1,0,,,,,,,,2,,,3,0,,,9,,,,,,,0,3,,,,,-2,,,,-1,,,,-3,,,,0,,,6,,,-3,0,,,,,,-3,0,,,0.174066428,blank,-0.037150798,blank,blank,blank,-0.174470393,blank,blank,blank,0.07509714,-0.03969352,blank,blank,blank,blank,blank,blank,blank,-0.00857562,blank,blank,0.194783007,-0.426450525,blank,blank,1.127838913,blank,blank,blank,blank,blank,blank,-1.060179722,-0.167841302,blank,blank,blank,blank,-0.392864867,blank,blank,blank,-0.481136763,blank,blank,blank,-0.869773774,blank,blank,blank,-0.212095835,blank,blank,0.989355593,blank,blank,-0.418286941,0.125811028,blank,blank,blank,blank,blank,-0.939773103,-0.293654028,blank,blank,-0.141749754,-0.031143308,-0.27693541,2,2
474,264811,"I.m keen to see your recent abbey article on the main page, but there are no references. Can this be fixed?",2,,0,,,,1,,,,5,-1,,,,,,,,3,,,4,3,,,8,,,,,,,-1,8,,,,,-2,,,,1,,,,-2,,,,0,,,3,,,-4,0,,,,,,10,0,,,0.879741137,blank,-0.037150798,blank,blank,blank,0.055962201,blank,blank,blank,0.809380285,-0.266513634,blank,blank,blank,blank,blank,blank,blank,0.212675375,blank,blank,0.434783498,0.230923802,blank,blank,0.950570383,blank,blank,blank,blank,blank,blank,-1.301129659,1.075427603,blank,blank,blank,blank,-0.392864867,blank,blank,blank,-0.049772769,blank,blank,blank,-0.613957958,blank,blank,blank,-0.212095835,blank,blank,0.277019566,blank,blank,-0.56679118,0.125811028,blank,blank,blank,blank,blank,2.491650236,-0.293654028,blank,blank,0.190500719,0.276788199,0.085038244,3,3
475,577309,"I'm somewhat puzzled by your recent edits on the Harper page, which have left two different sets of footnotes. Could you please explain your rationale for the change?",1,,-4,,,,9,,,,-1,-4,,,,,,,,4,,,5,12,,,4,,,,,,,-1,4,,,,,8,,,,2,,,-3,-1,,,,2,,,7,,,12,12,,,,,,5,3,,,0.644516234,blank,-1.136814429,blank,blank,blank,1.899422952,blank,blank,blank,-0.292044433,-0.946973976,blank,blank,blank,blank,blank,blank,blank,0.433926369,blank,blank,0.674783989,2.203046784,blank,blank,0.241496259,blank,blank,blank,blank,blank,blank,-1.301129659,0.080812479,blank,blank,blank,blank,1.535306258,blank,blank,blank,0.165909229,blank,blank,-0.689320834,-0.358142142,blank,blank,blank,0.557975198,blank,blank,1.226800935,blank,blank,1.809276649,2.974362595,blank,blank,blank,blank,blank,1.171872029,0.270161706,blank,blank,0.531678295,0.227367506,0.866420162,3,4
476,542860,Hello? Whom do I speak to to become a <url>?,3,,-4,,,,12,,,,1,-8,,,,,,,,1,,,-1,-3,,,10,,,,,,,-2,4,,,,,-4,,,,-1,,,0,1,,,,-2,,,0,,,-8,-1,,,,,,-3,0,,,1.11496604,blank,-1.136814429,blank,blank,blank,2.590720734,blank,blank,blank,0.07509714,-1.854254432,blank,blank,blank,blank,blank,blank,blank,-0.229826615,blank,blank,-0.765218957,-1.083824853,blank,blank,1.305107444,blank,blank,blank,blank,blank,blank,-1.542079595,0.080812479,blank,blank,blank,blank,-0.778499092,blank,blank,blank,-0.481136763,blank,blank,0.101613031,0.15348949,blank,blank,blank,-0.982166868,blank,blank,-0.435316461,blank,blank,-1.160808138,-0.11156827,blank,blank,blank,blank,blank,-0.939773103,-0.293654028,blank,blank,-0.303482631,-0.131392277,-0.49278202,2,2
