Num,Id,Request,EN1,EN2,EN3,EN4,EN5,EN6,EN7,EN8,EN9,EN10,EN11,EN12,EN13,EN14,EN15,EN16,EN17,EN18,EN19,EN20,EN21,EN22,EN23,EN24,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,EN1,EN2,EN3,EN4,EN5,EN6,EN7,EN8,EN9,EN10,EN11,EN12,EN13,EN14,EN15,EN16,EN17,EN18,EN19,EN20,EN21,EN22,EN23,EN24,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,AVERAGE,AVERAGE_EN,AVERAGE_CH
844,218759,Is it OK that I don't edit wikipedia? It's because lots of other people have done it but I don't want to so can I still go on?,,2,,,,,,,,-9,,,,,,1,,1,0,,,0,,0,,-5,,,,,,,,8,,-2,,-5,,,,,-10,,,,-4,,,,-3,blank,0.50732828,blank,blank,blank,blank,blank,blank,blank,-1.570255035,blank,blank,blank,blank,blank,0.416169246,blank,0.342200302,-0.30192751,blank,blank,0.257632599,blank,0.081135277,blank,-1.037709982,blank,blank,blank,blank,blank,blank,blank,0.467549396,blank,-2.396160132,blank,-1.605480479,blank,blank,blank,blank,-1.535030765,blank,blank,blank,-1.193935989,blank,blank,blank,-0.217210491,-0.556121092,-0.038245263,-1.07399692
845,618840,"OK, I'll bite. How is ''Matt ""Dirty"" Sanchez'' to be construed as anything other than a personal attack?",,-1,,,,,,,,-8,,,,,,1,,2,-8,,,-2,,-3,,-7,,,,,,,,9,,2,,-2,,,,,-5,,,,-1,,,,0,blank,-0.914148127,blank,blank,blank,blank,blank,blank,blank,-1.399945378,blank,blank,blank,blank,blank,0.416169246,blank,0.674433606,-2.717347586,blank,blank,-0.147218628,blank,-0.933055683,blank,-1.510470794,blank,blank,blank,blank,blank,blank,blank,0.679854989,blank,-1.483337224,blank,-0.720105215,blank,blank,blank,blank,-0.751357164,blank,blank,blank,-0.336070871,blank,blank,blank,0.292595309,-0.632143109,-0.717301793,-0.546984424
846,384089,Maybe the area that is now the Chakma Autonomous District Council was (or is?) located within the Lawngtali district?,,0,,,,,,,,8,,,,,,3,,1,0,,,0,,0,,-2,,,,,,,,7,,10,,2,,,,,0,,,,1,,,,5,blank,-0.440322658,blank,blank,blank,blank,blank,blank,blank,1.325009129,blank,blank,blank,blank,blank,0.806938491,blank,0.342200302,-0.30192751,blank,blank,0.257632599,blank,0.081135277,blank,-0.328568764,blank,blank,blank,blank,blank,blank,blank,0.255243803,blank,0.34230859,blank,0.460395137,blank,blank,blank,blank,0.032316437,blank,blank,blank,0.235839208,blank,blank,blank,1.142271643,0.300747977,0.295809376,0.305686579
847,273534,Stole ur flag for my page. that ok?,,-3,,,,,,,,-11,,,,,,1,,-5,0,,,-6,,0,,-7,,,,,,,,6,,5,,2,,,,,-9,,,,-2,,,,-6,blank,-1.861799066,blank,blank,blank,blank,blank,blank,blank,-1.910874349,blank,blank,blank,blank,blank,0.416169246,blank,-1.651199517,-0.30192751,blank,blank,-0.956921081,blank,0.081135277,blank,-1.510470794,blank,blank,blank,blank,blank,blank,blank,0.04293821,blank,-0.798720044,blank,0.460395137,blank,blank,blank,blank,-1.378296045,blank,blank,blank,-0.62202591,blank,blank,blank,-0.727016292,-0.765615196,-0.883631,-0.647599391
848,120669,"Unfortunately, I'm still worried this may not be enough to avoid arguments. <url> says ""A separate rationale must be provided each time the image is used in an article."" Should we just copy the tag for every article using the logo?",,3,,,,,,,,10,,,,,,0,,-1,2,,,3,,3,,2,,,,,,,,8,,9,,4,,,,,10,,,,5,,,,6,blank,0.981153749,blank,blank,blank,blank,blank,blank,blank,1.665628443,blank,blank,blank,blank,blank,0.220784623,blank,-0.322266304,0.30192751,blank,blank,0.864909439,blank,1.095326236,blank,0.61695286,blank,blank,blank,blank,blank,blank,blank,0.467549396,blank,0.114102863,blank,1.050645313,blank,blank,blank,blank,1.59966364,blank,blank,blank,1.379659365,blank,blank,blank,1.31220691,0.81058886,0.686780528,0.934397192
849,425559,"Thanks, but I am now having trouble finding it. Any suggestions?",,1,,,,,,,,6,,,,,,4,,5,5,,,1,,1,,-1,,,,,,,,11,,12,,4,,,,,9,,,,4,,,,-3,blank,0.033502811,blank,blank,blank,blank,blank,blank,blank,0.984389816,blank,blank,blank,blank,blank,1.002323113,blank,1.671133515,1.207710038,blank,blank,0.460058212,blank,0.41919893,blank,-0.092188358,blank,blank,blank,blank,blank,blank,blank,1.104466175,blank,0.798720044,blank,1.050645313,blank,blank,blank,blank,1.442928919,blank,blank,blank,1.093704326,blank,blank,blank,-0.217210491,0.782813026,0.825473776,0.740152275
850,325596,"You added partisan colours for the early Chancellors (such as a conservative blue colour for Bismarck); as the early Chancellors were not attached to any political party, and the ""party"" given is merely an approximate indication of their political leanings, I'm not sure if this is a good idea. Also, why did you remove the partisan colour from the last part of the table (the Republic)?",,-2,,,,,,,,0,,,,,,-7,,-1,-1,,,-11,,-2,,5,,,,,,,,,,6,,2,,,,,1,,,,-5,,,,-5,blank,-1.387973597,blank,blank,blank,blank,blank,blank,blank,-0.037468124,blank,blank,blank,blank,blank,-1.146907734,blank,-0.322266304,-0.603855019,blank,blank,-1.969049148,blank,-0.59499203,blank,1.326094078,blank,blank,blank,blank,blank,blank,blank,blank,blank,-0.570514317,blank,0.460395137,blank,blank,blank,blank,0.189051157,blank,blank,blank,-1.479891028,blank,blank,blank,-0.557081025,-0.514958304,-0.866073136,-0.105324333
851,621105,"Crap, I'm sorry, I didn't realize someone was working on it, and it's done now, sorry to get your hopes up. No dramas?",-9,,,,,-3,,,,,,-1,,5,,,,,,4,,2,,0,-2,-2,,,,5,,,-3,,-6,,3,,,,,6,,,,3,,,5,,2,-1.330440542,blank,blank,blank,blank,-0.835987928,blank,blank,blank,blank,blank,-0.432281169,blank,0.883768681,blank,blank,blank,blank,blank,-0.125498172,blank,0.662483825,blank,0.081135277,-0.597973364,-0.328568764,blank,blank,blank,1.425070227,blank,blank,-2.067339733,blank,-1.691933756,blank,0.41984952,blank,blank,blank,blank,1.830832386,blank,blank,blank,0.457095151,blank,blank,1.307737205,blank,0.632465843,0.017083217,0.038936752,0.138723471
852,623175,This is great so far! What do you feel you need help with?,3,,,,,3,,,,,,4,,12,,,,,,6,,12,,5,6,-1,,,,-1,,,-1,,9,,1,,,,,8,,,,10,,,1,,2,0.996860698,blank,blank,blank,blank,0.824915241,blank,blank,blank,blank,blank,1.107137383,blank,2.094147526,blank,blank,blank,blank,blank,0.392181789,blank,2.686739959,blank,1.771453543,1.639220515,-0.092188358,blank,blank,blank,0.288172096,blank,blank,-0.830683337,blank,2.516645185,blank,-0.153462238,blank,blank,blank,blank,2.431105299,blank,blank,blank,1.812885852,blank,blank,0.337245773,blank,0.632465843,1.085578986,1.47942924,0.858140663
853,122952,"I don't get the ""defaultsort"" edit you mention - can you link me to a specific edit showing this? Also, if I rename the template will it be automatically changed on the relevant coaches' pages or do I need to do this myself?",3,,,,,0,,,,,,0,,-1,,,,,,5,,0,,-1,1,-3,,,,0,,,1,,-1,,1,,,,,0,,,,0,,,-3,,-3,0.996860698,blank,blank,blank,blank,-0.005536344,blank,blank,blank,blank,blank,-0.124397459,blank,-0.153698901,blank,blank,blank,blank,blank,0.133341808,blank,0.257632599,blank,-0.256928376,0.240974341,-0.56494917,blank,blank,blank,0.477655118,blank,blank,0.405973059,blank,-0.289074109,blank,-0.153462238,blank,blank,blank,blank,0.030013646,blank,blank,blank,-0.123958007,blank,blank,-0.63324566,blank,-0.217210491,0.001175912,-0.024931112,-0.082728351
854,262832,"I've had a go at sorting out markup for footnotes. Also many (most) of the external links were either direct-links or indirect-mentions of single research papers; I've worked these up where possible, but should they be moved from ""External links"" to ""References"" or better still to relevent place in the artice as footnotes?",7,,,,,0,,,,,,0,,0,,,,,,9,,-2,,0,6,5,,,,0,,,1,,4,,0,,,,,0,,,,1,,,-3,,1,1.772627777,blank,blank,blank,blank,-0.005536344,blank,blank,blank,blank,blank,-0.124397459,blank,0.019212363,blank,blank,blank,blank,blank,1.16870173,blank,-0.147218628,blank,0.081135277,1.639220515,1.326094078,blank,blank,blank,0.477655118,blank,blank,0.405973059,blank,1.113785538,blank,-0.440118118,blank,blank,blank,blank,0.030013646,blank,blank,blank,0.069726379,blank,blank,-0.63324566,blank,0.462530576,0.424479991,0.165316156,0.445163513
855,403979,"While half-inching a citation from <url> to use elsewhere, I was reminded what a good article it is. Are you planning to take it to Featured Article candidates at any point?",5,,,,,1,,,,,,4,,0,,,,,,5,,-1,,2,0,2,,,,-4,,,0,,8,,0,,,,,0,,,,-2,,,-5,,0,1.384744237,blank,blank,blank,blank,0.271280851,blank,blank,blank,blank,blank,1.107137383,blank,0.019212363,blank,blank,blank,blank,blank,0.133341808,blank,0.055206985,blank,0.757262583,-0.038674894,0.61695286,blank,blank,blank,-0.28027697,blank,blank,-0.212355139,blank,2.236073255,blank,-0.440118118,blank,blank,blank,blank,0.030013646,blank,blank,blank,-0.511326779,blank,blank,-1.118491376,blank,0.292595309,0.253092824,0.390573662,0.05743918
856,128270,Can you give me a general description of <url>? Does it mention anything about making movie?,-2,,,,,-5,,,,,,2,,0,,,,,,5,,-1,,0,0,0,,,,0,,,1,,2,,0,,,,,0,,,,3,,,-7,,-4,0.027151848,blank,blank,blank,blank,-1.389622318,blank,blank,blank,blank,blank,0.491369962,blank,0.019212363,blank,blank,blank,blank,blank,0.133341808,blank,0.055206985,blank,0.081135277,-0.038674894,0.144192048,blank,blank,blank,0.477655118,blank,blank,0.405973059,blank,0.552641679,blank,-0.440118118,blank,blank,blank,blank,0.030013646,blank,blank,blank,0.457095151,blank,blank,-1.603737092,blank,-0.387145758,-0.057900543,-0.101559321,-0.040210516
857,48392,"Hi <name> I normally make only trivial changes, but I've just found it necessary to do two hook rewrites. Could you check, please?",2,,,,,-3,,,,,,6,,5,,,,,,-5,,-1,,-1,4,6,,,,5,,,2,,2,,2,,,,,5,,,,6,,,8,,-3,0.802918928,blank,blank,blank,blank,-0.835987928,blank,blank,blank,blank,blank,1.722904803,blank,0.883768681,blank,blank,blank,blank,blank,-2.455057997,blank,0.055206985,blank,-0.256928376,1.079922045,1.562474484,blank,blank,blank,1.425070227,blank,blank,1.024301257,blank,0.552641679,blank,0.133193641,blank,blank,blank,blank,1.530695929,blank,blank,blank,1.038148308,blank,blank,2.035605779,blank,-0.217210491,0.593039291,-0.147682305,1.016484286
858,621018,"Thank you! Was I the only one who found Lima's tone to be, to say the least, unpleasant?",-3,,,,,-3,,,,,,-2,,10,,,,,,4,,2,,3,0,1,,,,8,,,-2,,-2,,4,,,,,5,,,,12,,,6,,2,-0.166789922,blank,blank,blank,blank,-0.835987928,blank,blank,blank,blank,blank,-0.740164879,blank,1.748324999,blank,blank,blank,blank,blank,-0.125498172,blank,0.662483825,blank,1.095326236,-0.038674894,0.380572454,blank,blank,blank,1.993519292,blank,blank,-1.449011535,blank,-0.569646038,blank,0.706505399,blank,blank,blank,blank,1.530695929,blank,blank,blank,2.200254623,blank,blank,1.550360063,blank,0.632465843,0.504396194,0.300747347,0.693704114
859,621114,And what did I do wrong???????????????????????,-8,,,,,-8,,,,,,-3,,-12,,,,,,-4,,-7,,-6,-11,-9,,,,-7,,,-2,,-8,,-9,,,,,-5,,,,-11,,,-10,,-12,-1.136498772,blank,blank,blank,blank,-2.220073903,blank,blank,blank,blank,blank,-1.04804859,blank,-2.055722801,blank,blank,blank,blank,blank,-2.196218016,blank,-1.159346695,blank,-1.947246642,-3.114816478,-1.983231606,blank,blank,blank,-0.848726035,blank,blank,-1.449011535,blank,-2.253077615,blank,-3.020021031,blank,blank,blank,blank,-1.470668638,blank,blank,blank,-2.254486251,blank,blank,-2.331605666,blank,-1.746627893,-1.896201657,-1.771109441,-2.047227275
860,620266,"Yes, I'd seen your note, but it looks as though all five of those edits were made by users other than Terra. Do you have any reason to suspect they are his sockpuppets?",-4,,,,,0,,,,,,-2,,0,,,,,,5,,-5,,2,-3,-1,,,,-1,,,3,,-3,,3,,,,,2,,,,7,,,4,,-10,-0.360731692,blank,blank,blank,blank,-0.005536344,blank,blank,blank,blank,blank,-0.740164879,blank,0.019212363,blank,blank,blank,blank,blank,0.133341808,blank,-0.754495468,blank,0.757262583,-0.877622599,-0.092188358,blank,blank,blank,0.288172096,blank,blank,1.642629455,blank,-0.850217968,blank,0.41984952,blank,blank,blank,blank,0.630286559,blank,blank,blank,1.231832694,blank,blank,1.065114347,blank,-1.406757359,0.064705103,-0.098396656,0.205109839
861,372520,"Which seems to be exactly in line with my point about album covers. If you were referring only to logos, could you please qualify why they should be treated differently?",,,1,,-1,2,,,,,,,3,,-6,,,,-1,,,,,,,,,,,,,,,9,2,,,,,3,,,,4,4,,,,6,,-3,blank,blank,0.477602,blank,-0.587157604,0.548098046,blank,blank,blank,blank,blank,blank,2.040035962,blank,-2.630924686,blank,blank,blank,-0.603855019,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.679854989,0.552641679,blank,blank,blank,blank,1.249865874,blank,blank,blank,0.88791893,0.726196353,blank,blank,blank,1.550360063,blank,-0.217210491,0.359494315,-0.12603355,0.775661057
862,227647,"Found this awesome shot of a <url>, but cannot figure out how to make the picture show on the English language <url> page. Any clues?",,,1,,10,1,,,,,,,1,,0,,,,1,,,,,,,,,,,,,,,7,-1,,,,,0,,,,3,0,,,,0,,-4,blank,blank,0.477602,blank,1.996335853,0.271280851,blank,blank,blank,blank,blank,blank,0.69790704,blank,0.119170805,blank,blank,blank,0,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.255243803,-0.289074109,blank,blank,blank,blank,-0.179941779,blank,blank,blank,0.529828168,-0.46918859,blank,blank,blank,0.094622915,blank,-0.387145758,0.239741631,0.593716091,-0.06366505
863,619321,Ahhhh... My apologies. You wouldn't be using the google toolbar perchance?,,,4,,7,4,,,,,,,6,,3,,,,7,,,,,,,,,,,,,,,0,1,,,,,1,,,,0,3,,,,3,,3,blank,blank,1.49952981,blank,1.291746728,1.101732436,blank,blank,blank,blank,blank,blank,4.053229345,blank,1.49421855,blank,blank,blank,1.811565057,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-1.230895348,0.27206975,blank,blank,blank,blank,0.296660772,blank,blank,blank,-0.544444118,0.427350117,blank,blank,blank,0.822491489,blank,0.80240111,0.9305889,1.875336988,0.120804824
864,75733,I saw your motorcycle map for Daytona. Could you do one for Indianapolis?,,,-2,,0,1,,,,,,,0,,0,,,,0,,,,,,,,,,,,,,,0,2,,,,,0,,,,0,1,,,,3,,-10,blank,blank,-0.544325809,blank,-0.352294562,0.271280851,blank,blank,blank,blank,blank,blank,0.026842578,blank,0.119170805,blank,blank,blank,-0.30192751,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-1.230895348,0.552641679,blank,blank,blank,blank,-0.179941779,blank,blank,blank,-0.544444118,-0.170342354,blank,blank,blank,0.822491489,blank,-1.406757359,-0.226038572,-0.130208941,-0.308178256
865,475559,I styled the page to look like <url>. What are your thoughts?,,,4,,1,0,,,,,,,3,,0,,,,2,,,,,,,,,,,,,,,9,1,,,,,0,,,,0,1,,,,0,,0,blank,blank,1.49952981,blank,-0.117431521,-0.005536344,blank,blank,blank,blank,blank,blank,2.040035962,blank,0.119170805,blank,blank,blank,0.30192751,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.679854989,0.27206975,blank,blank,blank,blank,-0.179941779,blank,blank,blank,-0.544444118,-0.170342354,blank,blank,blank,0.094622915,blank,0.292595309,0.329393149,0.639616037,0.063487816
866,509049,Then no one ever sees that page? Isn't it the login page?,,,-1,,-2,-3,,,,,,,-1,,2,,,,-1,,,,,,,,,,,,,,,0,-3,,,,,0,,,,-3,0,,,,-7,,-5,blank,blank,-0.203683206,blank,-0.822020645,-0.835987928,blank,blank,blank,blank,blank,blank,-0.644221883,blank,1.035869302,blank,blank,blank,-0.603855019,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-1.230895348,-0.850217968,blank,blank,blank,blank,-0.179941779,blank,blank,blank,-1.618716404,-0.46918859,blank,blank,blank,-1.603737092,blank,-0.557081025,-0.660282891,-0.345649897,-0.929968315
867,542167,"Thanks for reverting <url> - that was actually me, unlogged in. OK if I re-revert?",,,1,,1,1,,,,,,,5,,-1,,,,3,,,,,,,,,,,,,,,10,3,,,,,2,,,,1,0,,,,6,,-3,blank,blank,0.477602,blank,-0.117431521,0.271280851,blank,blank,blank,blank,blank,blank,3.382164884,blank,-0.339178444,blank,blank,blank,0.603855019,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.892160582,0.833213609,blank,blank,blank,blank,0.773263323,blank,blank,blank,-0.186353356,-0.46918859,blank,blank,blank,1.550360063,blank,-0.217210491,0.573425995,0.713048798,0.453749306
868,262261,"Meh - perhaps not, and they will most likely be closed as renames, but I figured another week to allow anyone who wants to to comment wouldn't hurt anything since you as the nominator were the only one who had commented so far. Is there something I missed, or a hurry to get these quickly renamed?",,,-2,,1,1,,,,,,,2,,-6,,,,2,,,,,,,,,,,,,,,9,4,,,,,0,,,,1,1,,,,2,,0,blank,blank,-0.544325809,blank,-0.117431521,0.271280851,blank,blank,blank,blank,blank,blank,1.368971501,blank,-2.630924686,blank,blank,blank,0.30192751,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.679854989,1.113785538,blank,blank,blank,blank,-0.179941779,blank,blank,blank,-0.186353356,-0.170342354,blank,blank,blank,0.579868631,blank,0.292595309,0.059920371,-0.225083693,0.304209568
869,89254,"From my reading of the entries, the Japanese force in <url>/South <url> & the <url> appears to have been the <url>, rather than the <url>. Does that sound right?",,,0,,1,0,,,,,,,0,,0,,,,1,,,,,,,,,,,,,,,10,0,,,,,2,,,,1,2,,,,3,,3,blank,blank,0.136959397,blank,-0.117431521,-0.005536344,blank,blank,blank,blank,blank,blank,0.026842578,blank,0.119170805,blank,blank,blank,0,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.892160582,-0.00850218,blank,blank,blank,blank,0.773263323,blank,blank,blank,-0.186353356,0.128503881,blank,blank,blank,0.822491489,blank,0.80240111,0.260305366,0.026667486,0.460566407
870,525643,"Hi <name> regarding 'your' article on <url>, I think the classification as ""hexose deoxy sugar"" is clearly wrong, it would be rather something like ""methyl ether of a branched heptose dideoxy sugar"" but I'm not sure how chemists usually refer to such substances. Could you shed light on the issure?",,,-3,,-8,1,,,,,,,-2,,-4,,,,2,,,,,,,,,,,,,,,11,-2,,,,,2,,,,2,4,,,,7,,-10,blank,blank,-0.884968413,blank,-2.231198895,0.271280851,blank,blank,blank,blank,blank,blank,-1.315286344,blank,-1.714226189,blank,blank,blank,0.30192751,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,1.104466175,-0.569646038,blank,blank,blank,blank,0.773263323,blank,blank,blank,0.171737406,0.726196353,blank,blank,blank,1.792982921,blank,-1.406757359,-0.229248362,-0.928745247,0.370320397
871,211134,"I'm going to try and hurry the <url> article through both GA and Featured Article to see if I can get it as the Featured Article on the Main Page in time for its 20-year anniversary on October 18, 2009. Care to help a little or a lot?",-4,,,,1,,,,,1,,-3,,,,,1,,2,,,,,,,,2,,,-3,-1,,,,,,,-2,,,-5,,,,,-2,,,,,6,-0.360731692,blank,blank,blank,-0.117431521,blank,blank,blank,blank,0.132841532,blank,-1.04804859,blank,blank,blank,blank,-0.111007238,blank,0.30192751,blank,blank,blank,blank,blank,blank,blank,0.027182845,blank,blank,-0.090793948,-0.347198922,blank,blank,blank,blank,blank,blank,-0.720105215,blank,blank,-1.015519084,blank,blank,blank,blank,-0.511326779,blank,blank,blank,blank,1.31220691,-0.196000322,-0.168343661,-0.192222028
872,177507,"Thanks for the articles on South African cricket teams - I was planning to do them myself but I really appreciate that you've done them. By the way, where did you find the information on what regions the teams represent?",4,,,,6,,,,,5,,-1,,,,,11,,-1,,,,,,,,9,,,0,6,,,,,,,6,,,5,,,,,1,,,,,8,1.190802467,blank,blank,blank,1.056883687,blank,blank,blank,blank,0.814080159,blank,-0.432281169,blank,blank,blank,blank,2.569411446,blank,-0.603855019,blank,blank,blank,blank,blank,blank,blank,1.283030269,blank,blank,0.477655118,3.139885905,blank,blank,blank,blank,blank,blank,1.640895489,blank,blank,0.691528433,blank,blank,blank,blank,0.069726379,blank,blank,blank,blank,1.652077444,1.042295431,0.680847821,1.279257005
873,625109,"No, of course I never did. So why do you keep writing about ""scorning others's sensitivities"" when such a thing was never suggested?",-8,,,,-7,,,,,3,,-2,,,,,-4,,-2,,,,,,,,-9,,,-7,-5,,,,,,,-6,,,-9,,,,,-5,,,,,-8,-1.136498772,blank,blank,blank,-1.996335853,blank,blank,blank,blank,0.473460846,blank,-0.740164879,blank,blank,blank,blank,-1.451216581,blank,-0.905782529,blank,blank,blank,blank,blank,blank,blank,-1.946291679,blank,blank,-0.848726035,-2.339818823,blank,blank,blank,blank,blank,blank,-1.900605567,blank,blank,-1.698338091,blank,blank,blank,blank,-1.092379936,blank,blank,blank,blank,-1.066886826,-1.280737287,-0.924007799,-1.556149565
874,624167,"I kind of agree. Are you planning on actually editing Wikipedia, or is your whole purpose here to promote this ... study (or whatever it is)?",-8,,,,-5,,,,,-6,,-10,,,,,-1,,-1,,,,,,,,-3,,,-7,-3,,,,,,,-2,,,-7,,,,,-3,,,,,-7,-1.136498772,blank,blank,blank,-1.52660977,blank,blank,blank,blank,-1.059326065,blank,-3.203234562,blank,blank,blank,blank,-0.647090975,blank,-0.603855019,blank,blank,blank,blank,blank,blank,blank,-0.86985103,blank,blank,-0.848726035,-1.343508873,blank,blank,blank,blank,blank,blank,-0.720105215,blank,blank,-1.356928588,blank,blank,blank,blank,-0.705011165,blank,blank,blank,blank,-0.896951559,-1.147515202,-1.408023278,-0.96301178
875,288514,"Thank you for your time, but, perhaps; If I give you the iformation and images and such for Lord Strachan, could you maybe make it? It shouldn't be that hard to find info, or images, but I already have them, so if I give you this stuff, perhaps could you do it?",-1,,,,2,,,,,5,,1,,,,,-3,,1,,,,,,,,9,,,-10,6,,,,,,,2,,,4,,,,,4,,,,,3,0.221093618,blank,blank,blank,0.117431521,blank,blank,blank,blank,0.814080159,blank,0.183486252,blank,blank,blank,blank,-1.183174712,blank,0,blank,blank,blank,blank,blank,blank,blank,1.283030269,blank,blank,-1.417175101,3.139885905,blank,blank,blank,blank,blank,blank,0.460395137,blank,blank,0.520823681,blank,blank,blank,blank,0.650779536,blank,blank,blank,blank,0.80240111,0.430235183,-0.013635356,0.777162934
876,356719,"Well, to delete, I would have to nominate it for Vote for Deletion, is that not true? Or can you just directly delete it yourself?",-3,,,,0,,,,,-7,,-1,,,,,-1,,0,,,,,,,,0,,,-11,-5,,,,,,,-1,,,-4,,,,,-2,,,,,-3,-0.166789922,blank,blank,blank,-0.352294562,blank,blank,blank,blank,-1.229635722,blank,-0.432281169,blank,blank,blank,blank,-0.647090975,blank,-0.30192751,blank,blank,blank,blank,blank,blank,blank,-0.331630705,blank,blank,-1.606658123,-2.339818823,blank,blank,blank,blank,blank,blank,-0.424980127,blank,blank,-0.844814332,blank,blank,blank,blank,-0.511326779,blank,blank,blank,blank,-0.217210491,-0.723573788,-0.592645988,-0.896634197
877,471390,PS. Is <url> more relevant to explain the analogy?,-4,,,,1,,,,,-1,,-1,,,,,0,,0,,,,,,,,0,,,0,0,,,,,,,2,,,5,,,,,0,,,,,0,-0.360731692,blank,blank,blank,-0.117431521,blank,blank,blank,blank,-0.207777781,blank,-0.432281169,blank,blank,blank,blank,-0.379049107,blank,-0.30192751,blank,blank,blank,blank,blank,blank,blank,-0.331630705,blank,blank,0.477655118,0.150956053,blank,blank,blank,blank,blank,blank,0.460395137,blank,blank,0.691528433,blank,blank,blank,blank,-0.123958007,blank,blank,blank,blank,0.292595309,-0.013973649,-0.287693417,0.231077334
878,535512,"And, btw, are you from Sevilla or its vicinity? How often do you visit Spain?",-8,,,,2,,,,,-11,,0,,,,,1,,0,,,,,,,,0,,,,-1,,,,,,,2,,,2,,,,,-3,,,,,0,-1.136498772,blank,blank,blank,0.117431521,blank,blank,blank,blank,-1.910874349,blank,-0.124397459,blank,blank,blank,blank,-0.111007238,blank,-0.30192751,blank,blank,blank,blank,blank,blank,blank,-0.331630705,blank,blank,blank,-0.347198922,blank,blank,blank,blank,blank,blank,0.460395137,blank,blank,0.179414178,blank,blank,blank,blank,-0.705011165,blank,blank,blank,blank,0.292595309,-0.326559165,-0.466155007,-0.075239361
879,23281,To ''Arbcom''? Aren't we being a bit dramatic here when other forms of dispute resolution have not been tried?,-6,,,,-2,,,,,-10,,-3,,,,,-5,,-2,,,,,,,,-6,,,-2,-1,,,,,,,-2,,,-4,,,,,3,,,,,3,-0.748615232,blank,blank,blank,-0.822020645,blank,blank,blank,blank,-1.740564692,blank,-1.04804859,blank,blank,blank,blank,-1.719258449,blank,-0.905782529,blank,blank,blank,blank,blank,blank,blank,-1.408071354,blank,blank,0.098689074,-0.347198922,blank,blank,blank,blank,blank,blank,-0.720105215,blank,blank,-0.844814332,blank,blank,blank,blank,0.457095151,blank,blank,blank,blank,0.80240111,-0.68817651,-1.247134981,-0.280286356
880,621241,"We? Which ""we"" would this be?",-10,,,,-1,,,,,-6,,-2,,,,,-4,,-2,,,,,,,,-9,,,-10,-3,,,,,,,-1,,,-5,,,,,-5,,,,,6,-1.524382312,blank,blank,blank,-0.587157604,blank,blank,blank,blank,-1.059326065,blank,-0.740164879,blank,blank,blank,blank,-1.451216581,blank,-0.905782529,blank,blank,blank,blank,blank,blank,blank,-1.946291679,blank,blank,-1.417175101,-1.343508873,blank,blank,blank,blank,blank,blank,-0.424980127,blank,blank,-1.015519084,blank,blank,blank,blank,-1.092379936,blank,blank,blank,blank,1.31220691,-0.938129066,-0.948729531,-0.846806841
881,440673,"As I suspected, user CBERLET reverted my work on the recruitment section -- he just spouts JARGON as a magic-keyword and hits his button. What am I supposed to do about this?",,-3,,,-5,,,,,-5,,-6,,,,-11,,,,,,,-7,,-2,,,-3,,,0,,,,,,-3,,,,,-3,,,,-3,,0,,,-10,blank,-1.861799066,blank,blank,-1.52660977,blank,blank,blank,blank,-0.889016408,blank,-1.971699721,blank,blank,blank,-1.928446223,blank,blank,blank,blank,blank,blank,-1.28342418,blank,-0.597973364,blank,blank,-0.709144836,blank,blank,0.150956053,blank,blank,blank,blank,blank,-1.300085755,blank,blank,blank,blank,-0.870395724,blank,blank,blank,-0.705011165,blank,-0.227969716,blank,blank,-1.406757359,-1.080526945,-1.576832561,-0.708297733
